date,ending_value,cf_value,hpr
2018-09-17,1460.0,0.0,0.0
2018-10-03,1152.6399993896484,511.28,0.7894794516367455
2018-10-16,1623.7999877929688,518.6999999999998,0.9758882568805013
2018-11-07,2277.119934082031,420.0,1.0628331141451892
2018-12-12,2722.8900537490845,0.0,1.0095546806582127
2019-03-15,3528.7798957824707,-975.0,1.2959685577182138
2020-03-25,1881.320008277893,945.0,0.736680561776238
2020-07-27,3448.689956665039,1430.4,1.2202050534137365
